"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-02-23,22,0,15,0,7,68.181818,0,6.885802102047587e-05,1452264,
2020-02-22,22,0,15,0,7,68.181818,0,6.885802102047587e-05,1452264,
2020-02-21,22,0,15,0,7,68.181818,0,6.885802102047587e-05,1452264,
2020-02-20,22,0,15,0,7,68.181818,0,6.885802102047587e-05,1452264,
2020-02-19,22,0,15,0,7,68.181818,0,6.885802102047587e-05,1452264,
2020-02-18,22,0,13,0,9,59.090909,0,6.885802102047587e-05,1452264,
2020-02-17,22,0,7,0,15,31.818182,0,6.885802102047587e-05,1452264,
2020-02-16,22,0,7,0,15,31.818182,0,6.885802102047587e-05,1452264,
2020-02-15,22,15.789474,7,0,15,31.818182,0,6.885802102047587e-05,1452264,
2020-02-14,19,0,3,0,16,15.789474,0,5.946829088132007e-05,1681568,
2020-02-13,19,5.555556,3,0,16,15.789474,0,5.946829088132007e-05,1681568,
2020-02-12,18,0,3,0,15,16.666667,0,5.6338380834934804e-05,1774989,
2020-02-11,18,0,3,0,15,16.666667,0,5.6338380834934804e-05,1774989,
2020-02-10,18,12.5,1,0,17,5.555556,0,5.6338380834934804e-05,1774989,
2020-02-09,16,0,1,0,15,6.25,0,5.007856074216427e-05,1996863,
2020-02-08,16,33.333333,1,0,15,6.25,0,5.007856074216427e-05,1996863,
2020-02-07,12,0,1,0,11,8.333333,0,3.75589205566232e-05,2662483,
2020-02-06,12,0,0,0,12,0,0,3.75589205566232e-05,2662483,
2020-02-05,12,20,0,0,12,0,0,3.75589205566232e-05,2662483,
2020-02-04,10,25,0,0,10,0,0,3.129910046385267e-05,3194980,
2020-02-03,8,0,0,0,8,0,0,2.5039280371082134e-05,3993725,
2020-02-02,8,0,0,0,8,0,0,2.5039280371082134e-05,3993725,
2020-02-01,8,0,0,0,8,0,0,2.5039280371082134e-05,3993725,
2020-01-31,8,0,0,0,8,0,0,2.5039280371082134e-05,3993725,
2020-01-30,8,14.285714,0,0,8,0,0,2.5039280371082134e-05,3993725,
2020-01-29,7,75,0,0,7,0,0,2.190937032469687e-05,4564257,
2020-01-28,4,0,0,0,4,0,0,1.2519640185541067e-05,7987450,
2020-01-27,4,0,0,0,4,0,0,1.2519640185541067e-05,7987450,
2020-01-26,4,33.333333,0,0,4,0,0,1.2519640185541067e-05,7987450,
2020-01-25,3,,0,0,3,0,0,9.3897301391558e-06,10649933,

