"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-02-27,803,48.979592,84,19,700,10.460772,2.366127,0.000133178789989691,750870,31734151
2020-02-26,539,42.216359,41,14,484,7.606679,2.597403,8.939398232184738e-05,1118644,43067776
2020-02-25,379,37.818182,38,11,330,10.026385,2.902375,6.285773525042701e-05,1590894,54813533
2020-02-24,275,39.593909,31,8,236,11.272727,2.909091,4.560917465400377e-05,2192541,75368608
2020-02-23,197,89.423077,32,4,161,16.243655,2.030457,3.2672754206686336e-05,3060654,150737216
2020-02-22,104,67.741935,31,3,70,29.807692,2.884615,1.7248560596423244e-05,5797585,200982954
2020-02-21,62,37.777778,30,2,30,48.387097,3.225806,1.0282795740175395e-05,9724982,301474432
2020-02-20,45,0,28,1,16,62.222222,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-19,45,0,28,1,16,62.222222,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-18,45,0,28,1,16,62.222222,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-17,45,0,17,1,27,37.777778,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-16,45,0,16,1,28,35.555556,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-15,45,2.272727,9,1,35,20,2.222222,7.46331948883698e-06,13398864,602948863
2020-02-14,44,0,5,0,39,11.363636,0,7.297467944640602e-06,13703383,
2020-02-13,44,0,5,0,39,11.363636,0,7.297467944640602e-06,13703383,
2020-02-12,44,2.325581,4,0,40,9.090909,0,7.297467944640602e-06,13703383,
2020-02-11,43,4.878049,0,0,43,0,0,7.131616400444225e-06,14022067,
2020-02-10,41,13.888889,0,0,41,0,0,6.799913312051471e-06,14706070,
2020-02-09,36,5.882353,0,0,36,0,0,5.9706555910695836e-06,16748580,
2020-02-08,34,17.241379,0,0,34,0,0,5.638952502676829e-06,17733790,
2020-02-07,29,11.538462,0,0,29,0,0,4.8096947816949426e-06,20791340,
2020-02-06,26,0,0,0,26,0,0,4.312140149105811e-06,23190341,
2020-02-05,26,0,0,0,26,0,0,4.312140149105811e-06,23190341,
2020-02-04,26,4,0,0,26,0,0,4.312140149105811e-06,23190341,
2020-02-03,25,8.695652,0,0,25,0,0,4.146288604909433e-06,24117955,
2020-02-02,23,9.52381,0,0,23,0,0,3.8145855165166785e-06,26215168,
2020-02-01,21,31.25,0,0,21,0,0,3.482882428123924e-06,28711851,
2020-01-31,16,60,0,0,16,0,0,2.653624707142037e-06,37684304,
2020-01-30,10,0,0,0,10,0,0,1.6585154419637732e-06,60294886,
2020-01-29,10,25,0,0,10,0,0,1.6585154419637732e-06,60294886,
2020-01-28,8,166.666667,0,0,8,0,0,1.3268123535710185e-06,75368608,
2020-01-27,3,0,0,0,3,0,0,4.97554632589132e-07,200982954,
2020-01-26,3,0,0,0,3,0,0,4.97554632589132e-07,200982954,
2020-01-25,3,50,0,0,3,0,0,4.97554632589132e-07,200982954,
2020-01-24,2,,0,0,2,0,0,3.3170308839275464e-07,301474432,

