"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,367,5.157593,18,11,338,4.904632,2.997275,0.0009647282725843677,103656,3458345
2020-04-05,349,16.722408,15,7,327,4.297994,2.005731,0.0009174118995420827,109002,5434543
2020-04-04,299,6.405694,10,7,282,3.344482,2.341137,0.0007859775299801797,127230,5434543
2020-04-03,281,2.930403,10,6,265,3.558719,2.135231,0.0007386611569378946,135380,6340300
2020-04-02,273,15.189873,10,6,257,3.663004,2.197802,0.0007176316578079902,139347,6340300
2020-04-01,237,36.206897,5,4,228,2.109705,1.687764,0.00062299891172342,160514,9510450
2020-03-31,174,2.352941,5,4,165,2.873563,2.298851,0.0004573916060754223,218631,9510450
2020-03-30,170,41.666667,2,4,164,1.176471,2.352941,0.00044687685651047005,223775,9510450
2020-03-29,120,9.090909,2,4,114,1.666667,3.333333,0.0003154424869485671,317015,9510450
2020-03-28,110,0,2,4,104,1.818182,3.636364,0.0002891556130361865,345835,9510450
2020-03-27,110,17.021277,2,4,104,1.818182,3.636364,0.0002891556130361865,345835,9510450
2020-03-26,94,11.904762,2,4,88,2.12766,4.255319,0.00024709661477637757,404700,9510450
2020-03-25,84,13.513514,2,2,80,2.380952,2.380952,0.00022080974086399697,452879,19020900
2020-03-24,74,85,1,1,72,1.351351,1.351351,0.00019452286695161638,514078,38041800
2020-03-23,40,0,1,1,38,2.5,2.5,0.00010514749564952236,951045,38041800
2020-03-22,40,66.666667,1,1,38,2.5,2.5,0.00010514749564952236,951045,38041800
2020-03-21,24,0,1,0,23,4.166667,0,6.308849738971342e-05,1585075,
2020-03-20,24,9.090909,1,0,23,4.166667,0,6.308849738971342e-05,1585075,
2020-03-19,22,0,1,0,21,4.545455,0,5.78311226072373e-05,1729173,
2020-03-18,22,0,1,0,21,4.545455,0,5.78311226072373e-05,1729173,
2020-03-17,22,4.761905,1,0,21,4.545455,0,5.78311226072373e-05,1729173,
2020-03-16,21,31.25,1,0,20,4.761905,0,5.5202435215999244e-05,1811514,
2020-03-15,16,45.454545,0,0,16,0,0,4.2058998259808945e-05,2377613,
2020-03-14,11,57.142857,0,0,11,0,0,2.891556130361865e-05,3458345,
2020-03-13,7,0,0,0,7,0,0,1.8400811738666413e-05,5434543,
2020-03-12,7,0,0,0,7,0,0,1.8400811738666413e-05,5434543,
2020-03-11,7,40,0,0,7,0,0,1.8400811738666413e-05,5434543,
2020-03-10,5,25,0,0,5,0,0,1.3143436956190295e-05,7608360,
2020-03-09,4,0,0,0,4,0,0,1.0514749564952236e-05,9510450,
2020-03-08,4,300,0,0,4,0,0,1.0514749564952236e-05,9510450,
2020-03-07,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-06,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-05,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-04,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-03,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-02,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-03-01,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-29,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-28,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-27,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-26,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-25,1,0,0,0,1,0,0,2.628687391238059e-06,38041800,
2020-02-24,1,,0,0,1,0,0,2.628687391238059e-06,38041800,

